batch_name,batch_id,cell_id,experiment,variant_id,revision_strategy,accepted_comparator_strategy,accepted_comparator_cell_id,anchor_id,stress_grid_class,city,scenario,time_slice,selector_role,weather_year,physical_condition_id,sentinel_id,sampling_frame,interpretation_scope,paperb_spatial_quantile,paperb_tail_threshold,paperb_asym_threshold,paperb_save_heat_c,paperb_save_cool_c,paperb_warm_protect_cool_c,paperb_cold_protect_heat_c,paperb_tighten_dwell_steps,paperb_relax_dwell_steps,paperb_pmv_threshold,paperb_signal_alpha,paperb_adaptive_rm_clamp_low_c,paperb_adaptive_rm_clamp_high_c,paperb_met,paperb_people_activity_w,controller_semantics,inference_preprocessing,sizing_contract,accepted_trace_rows,accepted_occupied_rows,accepted_occupied_hours,accepted_zone_count,accepted_timestep_hours,accepted_facility_electricity_j,accepted_facility_natural_gas_including_service_water_j,accepted_facility_electricity_kwh_delivered,accepted_facility_natural_gas_including_service_water_kwh_delivered,accepted_total_delivered_site_electricity_plus_facility_gas_kwh,accepted_occupied_mean_heating_setpoint_c,accepted_occupied_mean_cooling_setpoint_c,accepted_occupied_worst_zone_degree_hours_above_26c,accepted_occupied_worst_zone_degree_hours_above_26c_zone,accepted_occupied_worst_zone_degree_hours_above_28c,accepted_occupied_worst_zone_degree_hours_above_28c_zone,accepted_occupied_worst_zone_degree_hours_above_30c,accepted_occupied_worst_zone_degree_hours_above_30c_zone,accepted_occupied_worst_zone_degree_hours_below_18c,accepted_occupied_worst_zone_degree_hours_below_18c_zone,accepted_occupied_worst_zone_degree_hours_below_16c,accepted_occupied_worst_zone_degree_hours_below_16c_zone,accepted_controller_evaluated_rows,accepted_branch_relax_count,accepted_branch_warm_protection_count,accepted_branch_cold_protection_count,accepted_branch_risk_hold_count,accepted_outcome_applied_count,accepted_outcome_dwell_blocked_count,accepted_outcome_bound_saturated_count,accepted_outcome_hold_count,accepted_requested_warm_direction_count,accepted_requested_cold_direction_count,accepted_setpoint_moved_count,accepted_hold_guard_count,accepted_adaptive_running_mean_outside_10_to_33p5c_rows_occ,accepted_adaptive_running_mean_outside_10_to_33p5c_pct_occ,accepted_adaptive_running_mean_clamped_rows_occ,accepted_adaptive_running_mean_clamped_pct_occ,accepted_adaptive_running_mean_clamp_flag_present,revision_trace_rows,revision_occupied_rows,revision_occupied_hours,revision_zone_count,revision_timestep_hours,revision_facility_electricity_j,revision_facility_natural_gas_including_service_water_j,revision_facility_electricity_kwh_delivered,revision_facility_natural_gas_including_service_water_kwh_delivered,revision_total_delivered_site_electricity_plus_facility_gas_kwh,revision_occupied_mean_heating_setpoint_c,revision_occupied_mean_cooling_setpoint_c,revision_occupied_worst_zone_degree_hours_above_26c,revision_occupied_worst_zone_degree_hours_above_26c_zone,revision_occupied_worst_zone_degree_hours_above_28c,revision_occupied_worst_zone_degree_hours_above_28c_zone,revision_occupied_worst_zone_degree_hours_above_30c,revision_occupied_worst_zone_degree_hours_above_30c_zone,revision_occupied_worst_zone_degree_hours_below_18c,revision_occupied_worst_zone_degree_hours_below_18c_zone,revision_occupied_worst_zone_degree_hours_below_16c,revision_occupied_worst_zone_degree_hours_below_16c_zone,revision_controller_evaluated_rows,revision_branch_relax_count,revision_branch_warm_protection_count,revision_branch_cold_protection_count,revision_branch_risk_hold_count,revision_outcome_applied_count,revision_outcome_dwell_blocked_count,revision_outcome_bound_saturated_count,revision_outcome_hold_count,revision_requested_warm_direction_count,revision_requested_cold_direction_count,revision_setpoint_moved_count,revision_hold_guard_count,revision_adaptive_running_mean_outside_10_to_33p5c_rows_occ,revision_adaptive_running_mean_outside_10_to_33p5c_pct_occ,revision_adaptive_running_mean_clamped_rows_occ,revision_adaptive_running_mean_clamped_pct_occ,revision_adaptive_running_mean_clamp_flag_present,delta_facility_electricity_kwh_delivered,delta_facility_natural_gas_including_service_water_kwh_delivered,delta_total_delivered_site_electricity_plus_facility_gas_kwh,delta_occupied_worst_zone_degree_hours_above_26c,delta_occupied_worst_zone_degree_hours_above_28c,delta_occupied_worst_zone_degree_hours_above_30c,delta_occupied_worst_zone_degree_hours_below_18c,delta_occupied_worst_zone_degree_hours_below_16c,delta_occupied_mean_heating_setpoint_c,delta_occupied_mean_cooling_setpoint_c,delta_branch_relax_count,delta_branch_warm_protection_count,delta_branch_cold_protection_count,delta_branch_risk_hold_count,delta_outcome_applied_count,delta_outcome_dwell_blocked_count,delta_outcome_bound_saturated_count,delta_outcome_hold_count,delta_setpoint_moved_count,delta_hold_guard_count,delta_adaptive_running_mean_outside_10_to_33p5c_rows_occ,delta_adaptive_running_mean_outside_10_to_33p5c_pct_occ,delta_adaptive_running_mean_clamped_rows_occ,delta_adaptive_running_mean_clamped_pct_occ,delta_total_delivered_site_energy_pct_of_accepted
learned,rev01_learned48,REV01-L048-006,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-052,houston_ssp245_present_typical,present_typical,Houston,ssp245,baseline_2020s,typical,2027,houston|ssp245|baseline_2020s|2027,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1706438242943.6355,105236123843.68999,474010.62303989875,29232.25662324722,503242.87966314598,20.049524066091955,25.924479166666668,4556.4850299038972,perimeter_mid_zn_1,333.84613976760716,perimeter_mid_zn_1,18.552238329386316,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16277,427,0,0,1281,306,15117,0,427,0,1281,0,89,0.53280651340996166,0,0,False,35040,16704,4176,15,0.25,1705524050813.6973,105433820622.1606,473756.68078158255,29287.17239504461,503043.85317662713,20.046875,25.952795737547891,4581.7124674161305,perimeter_mid_zn_1,328.64913456676481,perimeter_mid_zn_1,17.112582911500525,perimeter_mid_zn_2,0,core_bottom,0,core_bottom,16704,16694,10,0,0,1052,6,15646,0,10,0,1052,0,89,0.53280651340996166,0,0,True,-253.94225831620861,54.915771797390335,-199.02648651885102,25.227437512233337,-5.1970052008423409,-1.4396554178857919,0,0,-0.0026490660919549214,0.028316570881223413,417,-417,0,0,-229,-300,529,0,-229,0,0,0,0,0,-0.039548793348466789
learned,rev01_learned48,REV01-L048-015,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-064,houston_ssp585_future_extreme,late_century_hot_extreme,Houston,ssp585,late_2080s,heatwave_extreme,2086,houston|ssp585|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1882595729785.7617,103449866882.80965,522943.25827382272,28736.074134113791,551679.33240793645,20.047383860153257,25.921021910919539,6742.3288853015292,perimeter_mid_zn_1,1541.7741800358542,perimeter_mid_zn_1,179.87257493348503,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16118,579,0,7,1434,384,14879,7,579,0,1434,7,0,0,0,0,False,35040,16704,4176,15,0.25,1882271968362.1272,103470322473.56799,522853.32454503531,28741.756242657775,551595.08078769303,20.046875,25.952825670498083,6751.1947200576442,perimeter_mid_zn_1,1540.2855219263097,perimeter_mid_zn_1,179.74987053847488,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16695,9,0,0,1050,6,15648,0,9,0,1050,0,0,0,0,0,True,-89.933728787407745,5.6821085439842136,-84.251620243419893,8.865834756114964,-1.4886581095445308,-0.12270439501014607,0,0,-0.00050886015325701806,0.031803759578544089,577,-570,0,-7,-384,-378,769,-7,-384,-7,0,0,0,0,-0.015271846395927782
learned,rev01_learned48,REV01-L048-005,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-060,houston_ssp585_present_typical,present_typical,Houston,ssp585,baseline_2020s,typical,2025,houston|ssp585|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1727782842263.1074,122350045685.47211,479939.67840641871,33986.123801520029,513925.80220793874,20.049045138888889,25.865735751915707,5008.8305335457098,perimeter_mid_zn_1,688.1858273959491,perimeter_mid_zn_1,46.579007274538498,perimeter_mid_zn_2,2.3905232535540728,perimeter_bot_zn_1,0,core_bottom,16704,15592,1102,0,10,1602,755,14337,10,1102,0,1602,10,1170,7.0043103448275854,0,0,False,35040,16704,4176,15,0.25,1726376074221.1064,124562544650.14128,479548.90950586292,34600.70684726147,514149.61635312438,20.046875,25.932950191570882,5063.4348299730364,perimeter_mid_zn_1,686.27486684809912,perimeter_mid_zn_1,46.387674914007988,perimeter_mid_zn_2,1.6141031706167235,perimeter_bot_zn_1,0,core_bottom,16704,16440,264,0,0,1194,189,15321,0,264,0,1194,0,1170,7.0043103448275854,0,0,True,-390.76890055579133,614.58304574144131,223.81414518563543,54.604296427326517,-1.9109605478499816,-0.1913323605305095,-0.77642008293734932,0,-0.0021701388888892836,0.067214439655174374,848,-838,0,-10,-408,-566,984,-10,-408,-10,0,0,0,0,0.043549894600364569
learned,rev01_learned48,REV01-L048-014,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-072,kolkata_ssp245_future_extreme,late_century_hot_extreme,Kolkata,ssp245,late_2080s,heatwave_extreme,2086,kolkata|ssp245|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2102407183958.918,89146542644.962311,584001.99554414384,24762.928512489532,608764.92405663338,20.047653256704979,25.874386374521073,8807.1768073647563,perimeter_mid_zn_1,2600.3390669508171,perimeter_mid_zn_1,353.60943005927129,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15774,925,0,5,1516,591,14592,5,925,0,1516,5,890,5.3280651340996164,0,0,False,35040,16704,4176,15,0.25,2100780746088.5581,89144756075.510376,583550.20724682172,24762.432243197327,608312.63949001906,20.046875,25.938517720306514,8795.3126671300597,perimeter_mid_zn_1,2586.49870780027,perimeter_mid_zn_1,344.27509567366269,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16561,143,0,0,1110,84,15510,0,143,0,1110,0,890,5.3280651340996164,0,0,True,-451.78829732211307,-0.49626929220539751,-452.28456661431119,-11.864140234696606,-13.840359150547101,-9.3343343856085994,0,0,-0.00077825670497944088,0.064131345785440885,787,-782,0,-5,-406,-507,918,-5,-406,-5,0,0,0,0,-0.074295437982927412
learned,rev01_learned48,REV01-L048-004,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-068,kolkata_ssp245_present_typical,present_typical,Kolkata,ssp245,baseline_2020s,typical,2026,kolkata|ssp245|baseline_2020s|2026,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1954381321233.4585,89977285647.993988,542883.70034262736,24993.690457776109,567877.39080040343,20.0472341954023,25.927502394636015,6903.0692310933619,perimeter_mid_zn_1,1282.5233757366607,perimeter_mid_zn_1,51.699673996357234,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16319,382,0,3,1268,269,15164,3,382,0,1268,3,39,0.2334770114942529,0,0,False,35040,16704,4176,15,0.25,1953343254048.4209,89977639338.097321,542595.34834678355,24993.788705027033,567589.13705181063,20.046875,25.953125,6889.6948660221587,perimeter_mid_zn_1,1269.3767775867839,perimeter_mid_zn_1,47.359991407720656,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16704,0,0,0,1044,0,15660,0,0,0,1044,0,39,0.2334770114942529,0,0,True,-288.35199584381189,0.098247250924032414,-288.25374859280419,-13.374365071203101,-13.146598149876809,-4.3396825886365775,0,0,-0.00035919540230011648,0.025622605363984974,385,-382,0,-3,-224,-269,496,-3,-224,-3,0,0,0,0,-0.050759856487070307
learned,rev01_learned48,REV01-L048-013,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-080,kolkata_ssp585_future_extreme,late_century_hot_extreme,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,kolkata|ssp585|late_2080s|2080,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2276159912202.1084,89033568706.948776,632266.64227836346,24731.546863041327,656998.18914140482,20.047024664750957,25.756914511494251,11053.947493384516,perimeter_mid_zn_1,4224.2538324502821,perimeter_mid_zn_1,896.40725665169407,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14675,2013,1,15,2034,1363,13292,15,2013,1,2034,15,3129,18.732040229885058,0,0,False,35040,16704,4176,15,0.25,2274208735305.5098,89030200548.373962,631724.64869597496,24730.611263437211,656455.25995941216,20.046875,25.912670617816094,11038.856410700582,perimeter_mid_zn_1,4207.4791253489648,perimeter_mid_zn_1,884.97486850977691,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16198,506,0,0,1324,353,15027,0,506,0,1324,0,3129,18.732040229885058,0,0,True,-541.99358238850255,-0.93559960411585052,-542.92918199265841,-15.091082683933564,-16.77470710131729,-11.432388141917158,0,0,-0.00014966475095690157,0.15575610632184222,1523,-1507,-1,-15,-710,-1010,1735,-15,-710,-15,0,0,0,0,-0.082637850600803489
learned,rev01_learned48,REV01-L048-003,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-076,kolkata_ssp585_present_typical,present_typical,Kolkata,ssp585,baseline_2020s,typical,2029,kolkata|ssp585|baseline_2020s|2029,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1889337297349.2075,90360923206.549728,524815.91593033541,25100.256446263815,549916.17237659928,20.047174329501917,25.942244372605366,6065.1959836985834,perimeter_mid_zn_1,802.45628454620226,perimeter_mid_zn_1,13.210550699690961,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16505,197,0,2,1168,135,15399,2,197,0,1168,2,0,0,0,0,False,35040,16704,4176,15,0.25,1888997181428.7231,90365078077.988815,524721.43928575644,25101.410577219114,549822.84986297553,20.046875,25.953125,6060.824910544713,perimeter_mid_zn_1,797.75690132361569,perimeter_mid_zn_1,11.547922665217973,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16704,0,0,0,1044,0,15660,0,0,0,1044,0,0,0,0,0,True,-94.4766445789719,1.154130955299479,-93.322513623745181,-4.371073153870384,-4.6993832225865617,-1.6626280344729878,0,0,-0.00029932950191735586,0.010880627394634246,199,-197,0,-2,-124,-135,261,-2,-124,-2,0,0,0,0,-0.016970316261191006
learned,rev01_learned48,REV01-L048-022,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-088,phoenix_ssp245_future_extreme,late_century_hot_extreme,Phoenix,ssp245,late_2080s,heatwave_extreme,2086,phoenix|ssp245|late_2080s|2086,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1867901084548.0537,96696444271.177567,518861.41237445938,26860.123408660435,545721.53578311985,20.049568965517242,25.849991020114942,7373.7404084298314,perimeter_bot_zn_1,1642.6015450400055,perimeter_bot_zn_1,295.64798992703749,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15258,1400,1,45,1822,985,13852,45,1400,1,1822,45,5369,32.142001915708811,0,0,False,35040,16704,4176,15,0.25,1863384729203.1155,96780442401.226181,517606.86922308762,26883.456222562829,544490.32544565049,20.046875,25.930750119731801,7445.0423448368738,perimeter_bot_zn_1,1643.3638649433331,perimeter_bot_zn_1,286.05231725494815,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16343,361,0,0,1240,262,15202,0,361,0,1240,0,5369,32.142001915708811,0,0,True,-1254.5431513717631,23.332813902394264,-1231.2103374693543,71.301936407042376,0.7623199033275796,-9.5956726720893357,0,0,-0.0026939655172419918,0.080759099616859231,1085,-1039,-1,-45,-582,-723,1350,-45,-582,-45,0,0,0,0,-0.22561146239217886
learned,rev01_learned48,REV01-L048-002,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-084,phoenix_ssp245_present_typical,present_typical,Phoenix,ssp245,baseline_2020s,typical,2026,phoenix|ssp245|baseline_2020s|2026,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1704069697417.9314,103426921753.86841,473352.69372720318,28729.70048718567,502082.39421438886,20.051858836206897,25.776236230842912,5875.524660764846,perimeter_mid_zn_1,867.67831656877627,perimeter_mid_zn_1,27.98659727653963,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,14630,2071,0,3,2037,1475,13189,3,2071,0,2037,3,2671,15.990181992337165,0,0,False,35040,16704,4176,15,0.25,1699179011352.2156,103712335066.65501,471994.16982005991,28808.981962959726,500803.15178301965,20.046934865900383,25.873667983716476,6027.1437429677317,perimeter_mid_zn_1,923.17165921382832,perimeter_mid_zn_1,30.209995909676387,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15750,954,0,0,1491,719,14494,0,954,0,1491,0,2671,15.990181992337165,0,0,True,-1358.5239071432734,79.281475774056162,-1279.2424313692027,151.61908220288569,55.493342645052053,2.2233986331367568,0,0,-0.0049239703065140361,0.097431752873564648,1120,-1117,0,-3,-546,-756,1305,-3,-546,-3,0,0,0,0,-0.25478735086316667
learned,rev01_learned48,REV01-L048-024,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-096,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1950813321310.4031,91538649647.834839,541892.58925288974,25427.402679954121,567319.99193284381,20.047413793103448,25.892465876436781,8089.2502858511825,perimeter_bot_zn_1,2235.0735571443233,perimeter_bot_zn_1,448.2061497412281,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15917,707,3,77,1438,477,14712,77,707,3,1438,77,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,1949153792675.8198,91508385314.119202,541431.60907661659,25418.995920588666,566850.6049972052,20.046875,25.946928879310345,8089.1314219951473,perimeter_bot_zn_1,2228.8827772813343,perimeter_bot_zn_1,442.43232125328069,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16608,96,0,0,1100,68,15536,0,96,0,1100,0,6449,38.60751915708812,0,0,True,-460.9801762731513,-8.4067593654544908,-469.38693563861307,-0.11886385603520466,-6.1907798629890749,-5.7738284879474122,0,0,-0.00053879310344839837,0.054463002873564648,691,-611,-3,-77,-338,-409,824,-77,-338,-77,0,0,0,0,-0.082737598236125004
learned,rev01_learned48,REV01-L048-007,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-092,phoenix_ssp585_present_typical,present_typical,Phoenix,ssp585,baseline_2020s,typical,2029,phoenix|ssp585|baseline_2020s|2029,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1735751879621.2263,101788472262.66353,482153.2998947851,28274.575628517647,510427.87552330276,20.050466954022987,25.82617935823755,6015.4566669402038,perimeter_mid_zn_1,990.0050603648433,perimeter_bot_zn_1,82.831364600733821,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,14793,1874,0,37,2022,1345,13300,37,1874,0,2022,37,4476,26.795977011494255,0,0,False,35040,16704,4176,15,0.25,1729516723426.8081,101508121976.83525,480421.31206300226,28196.700549120902,508618.01261212316,20.046934865900383,25.92383560823755,6173.9074574225406,perimeter_mid_zn_1,997.28661651732352,perimeter_bot_zn_1,77.415117575523979,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16128,576,0,0,1360,418,14926,0,576,0,1360,0,4476,26.795977011494255,0,0,True,-1731.9878317828407,-77.875079396744695,-1809.8629111796035,158.45079048233674,7.2815561524802206,-5.4162470252098416,0,0,-0.0035320881226041934,0.09765625,1335,-1298,0,-37,-662,-927,1626,-37,-662,-37,0,0,0,0,-0.35457760008190953
learned,rev01_learned48,REV01-L048-045,M5,rev01_p90_signal_a000_full24,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-008,ahmedabad_ssp245_future_extreme,late_century_hot_extreme,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,ahmedabad|ssp245|late_2080s|2081,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,0,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2071745817598.4272,89483282496.330795,575484.9493328965,24856.467360091887,600341.41669298836,20.04708453065134,25.854525862068964,8940.1999151128293,perimeter_bot_zn_1,2349.3441184715011,perimeter_bot_zn_1,201.57656229966727,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15510,1183,1,10,1712,844,14138,10,1183,1,1712,10,2614,15.648946360153257,0,0,False,35040,16704,4176,15,0.25,2057632264283.6614,89473569931.893448,571564.51785657264,24853.769425525959,596418.28728209855,20.046875,25.953125,8988.0223037690012,perimeter_bot_zn_1,2371.8375250298891,perimeter_bot_zn_1,198.35284648610798,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16704,0,0,0,1044,0,15660,0,0,0,1044,0,2614,15.648946360153257,0,0,True,-3920.4314763238654,-2.6979345659274259,-3923.1294108898146,47.822388656171825,22.49340655838796,-3.2237158135592949,0,0,-0.0002095306513396622,0.098599137931035585,1194,-1183,-1,-10,-668,-844,1522,-10,-668,-10,0,0,0,0,-0.65348305177753274
learned,rev01_learned48,REV01-L048-025,M5,rev01_p90_signal_a000_full24,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-004,ahmedabad_ssp245_present_typical,present_typical,Ahmedabad,ssp245,baseline_2020s,typical,2025,ahmedabad|ssp245|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,0,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1977508949117.6746,89280862022.079819,549308.04142157629,24800.239450577727,574108.28087215405,20.046934865900383,25.865496288314176,7951.3764458525784,perimeter_bot_zn_1,1859.1651510593629,perimeter_bot_zn_1,157.45041753233207,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15629,1071,0,4,1642,764,14294,4,1071,0,1642,4,941,5.6333812260536398,0,0,False,35040,16704,4176,15,0.25,1964620044326.0098,89271613016.890396,545727.79009055824,24797.670282469553,570525.46037302783,20.046875,25.953125,7978.8112079894045,perimeter_bot_zn_1,1866.8252278666234,perimeter_bot_zn_1,143.29047176836357,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16704,0,0,0,1044,0,15660,0,0,0,1044,0,941,5.6333812260536398,0,0,True,-3580.2513310180511,-2.5691681081734714,-3582.8204991262173,27.434762136826066,7.6600768072605661,-14.159945763968494,0,0,-5.9865900382760628e-05,0.087628711685823646,1075,-1071,0,-4,-598,-764,1366,-4,-598,-4,0,0,0,0,-0.62406703029668753
learned,rev01_learned48,REV01-L048-044,M5,rev01_p90_signal_a000_full24,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-016,ahmedabad_ssp585_future_extreme,late_century_hot_extreme,Ahmedabad,ssp585,late_2080s,heatwave_extreme,2088,ahmedabad|ssp585|late_2080s|2088,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,0,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2159012788736.6438,89109922761.056839,599725.77464906767,24752.75632251579,624478.53097158344,20.047114463601531,25.815987188697317,10326.470024872098,perimeter_bot_zn_1,3392.2530430130878,perimeter_bot_zn_1,428.97520516750416,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15004,1691,0,9,1954,1189,13552,9,1691,0,1954,9,4486,26.855842911877392,0,0,False,35040,16704,4176,15,0.25,2144223706445.332,89108146599.69165,595617.69623481447,24752.26294435879,620369.95917917322,20.046875,25.953125,10328.141751861856,perimeter_bot_zn_1,3378.3481615037199,perimeter_bot_zn_1,400.82206499694848,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16704,0,0,0,1044,0,15660,0,0,0,1044,0,4486,26.855842911877392,0,0,True,-4108.078414253192,-0.49337815699982457,-4108.571792410221,1.6717269897580991,-13.904881509367897,-28.153140170555673,0,0,-0.00023946360153104251,0.13713781130268288,1700,-1691,0,-9,-910,-1189,2108,-9,-910,-9,0,0,0,0,-0.65792042298363329
